2024-06-27 17:39:58,045 - INFO - Starting Fold 1
2024-06-27 17:39:58,574 - INFO - Loading pretrained weights from Hugging Face hub (timm/seresnext101_32x4d.gluon_in1k)
2024-06-27 17:39:59,208 - INFO - [timm/seresnext101_32x4d.gluon_in1k] Safe alternative available for 'pytorch_model.bin' (as 'model.safetensors'). Loading weights using safetensors.
2024-06-27 17:39:59,274 - INFO - Missing keys (fc.weight, fc.bias) discovered while loading pretrained weights. This is expected if model is being adapted.
2024-06-27 17:42:12,435 - INFO - Starting Fold 1
2024-06-27 17:42:12,981 - INFO - Loading pretrained weights from Hugging Face hub (timm/seresnext101_32x4d.gluon_in1k)
2024-06-27 17:42:13,252 - INFO - [timm/seresnext101_32x4d.gluon_in1k] Safe alternative available for 'pytorch_model.bin' (as 'model.safetensors'). Loading weights using safetensors.
2024-06-27 17:42:13,318 - INFO - Missing keys (fc.weight, fc.bias) discovered while loading pretrained weights. This is expected if model is being adapted.
2024-06-27 17:46:12,383 - INFO - Starting Fold 1
2024-06-27 17:46:12,921 - INFO - Loading pretrained weights from Hugging Face hub (timm/seresnext101_32x4d.gluon_in1k)
2024-06-27 17:46:13,192 - INFO - [timm/seresnext101_32x4d.gluon_in1k] Safe alternative available for 'pytorch_model.bin' (as 'model.safetensors'). Loading weights using safetensors.
2024-06-27 17:46:13,256 - INFO - Missing keys (fc.weight, fc.bias) discovered while loading pretrained weights. This is expected if model is being adapted.
2024-06-27 17:47:46,856 - INFO - Epoch 30: Train Loss: 0.057553, Train Acc: 0.989796, Train F1: 0.986044, Valid Loss: 0.729003, Valid Acc: 0.700680, Valid F1: 0.597899
2024-06-27 17:47:47,244 - INFO - New best F1-score 0.5979 achieved at epoch 29, model saved at ./models/model_fold_0_f1-0.598_loss-0.729_seresnext101_32x4d.pt
2024-06-27 17:47:50,154 - INFO - Epoch 31: Train Loss: 0.079183, Train Acc: 0.982993, Train F1: 0.980872, Valid Loss: 0.686677, Valid Acc: 0.693878, Valid F1: 0.579440
2024-06-27 17:47:53,079 - INFO - Epoch 32: Train Loss: 0.049562, Train Acc: 0.991497, Train F1: 0.988575, Valid Loss: 0.686104, Valid Acc: 0.612245, Valid F1: 0.508243
2024-06-27 17:47:56,038 - INFO - Epoch 33: Train Loss: 0.064731, Train Acc: 0.993197, Train F1: 0.990061, Valid Loss: 0.772632, Valid Acc: 0.666667, Valid F1: 0.577922
2024-06-27 17:47:59,002 - INFO - Epoch 34: Train Loss: 0.043845, Train Acc: 0.994898, Train F1: 0.994660, Valid Loss: 1.018101, Valid Acc: 0.585034, Valid F1: 0.489934
2024-06-27 17:48:01,963 - INFO - Epoch 35: Train Loss: 0.107430, Train Acc: 0.982993, Train F1: 0.975394, Valid Loss: 0.857333, Valid Acc: 0.625850, Valid F1: 0.527973
2024-06-27 17:48:04,982 - INFO - Epoch 36: Train Loss: 0.119167, Train Acc: 0.981293, Train F1: 0.978149, Valid Loss: 0.889967, Valid Acc: 0.619048, Valid F1: 0.556522
2024-06-27 17:48:07,936 - INFO - Epoch 37: Train Loss: 0.052843, Train Acc: 0.994898, Train F1: 0.995229, Valid Loss: 0.781146, Valid Acc: 0.598639, Valid F1: 0.547843
2024-06-27 17:48:10,839 - INFO - Epoch 38: Train Loss: 0.084858, Train Acc: 0.984694, Train F1: 0.979008, Valid Loss: 0.768773, Valid Acc: 0.571429, Valid F1: 0.530005
2024-06-27 17:48:13,810 - INFO - Epoch 39: Train Loss: 0.070222, Train Acc: 0.989796, Train F1: 0.984542, Valid Loss: 0.757515, Valid Acc: 0.605442, Valid F1: 0.555918
2024-06-27 17:48:16,742 - INFO - Epoch 40: Train Loss: 0.060708, Train Acc: 0.988095, Train F1: 0.984034, Valid Loss: 0.774214, Valid Acc: 0.571429, Valid F1: 0.498079
2024-06-27 17:48:19,678 - INFO - Epoch 41: Train Loss: 0.052638, Train Acc: 0.991497, Train F1: 0.990884, Valid Loss: 0.711559, Valid Acc: 0.646259, Valid F1: 0.459118
2024-06-27 17:48:22,594 - INFO - Epoch 42: Train Loss: 0.079033, Train Acc: 0.988095, Train F1: 0.988838, Valid Loss: 0.840540, Valid Acc: 0.659864, Valid F1: 0.584294
2024-06-27 17:48:25,541 - INFO - Epoch 43: Train Loss: 0.032899, Train Acc: 1.000000, Train F1: 1.000000, Valid Loss: 0.816586, Valid Acc: 0.598639, Valid F1: 0.456844
2024-06-27 17:48:28,487 - INFO - Epoch 44: Train Loss: 0.057932, Train Acc: 0.993197, Train F1: 0.993016, Valid Loss: 0.852155, Valid Acc: 0.571429, Valid F1: 0.522526
2024-06-27 17:48:31,404 - INFO - Epoch 45: Train Loss: 0.042672, Train Acc: 0.994898, Train F1: 0.995074, Valid Loss: 0.878923, Valid Acc: 0.578231, Valid F1: 0.493858
2024-06-27 17:48:34,359 - INFO - Epoch 46: Train Loss: 0.050418, Train Acc: 0.996599, Train F1: 0.996672, Valid Loss: 0.779026, Valid Acc: 0.605442, Valid F1: 0.483651
2024-06-27 17:48:37,347 - INFO - Epoch 47: Train Loss: 0.029831, Train Acc: 1.000000, Train F1: 1.000000, Valid Loss: 0.778467, Valid Acc: 0.551020, Valid F1: 0.468776
2024-06-27 17:48:40,290 - INFO - Epoch 48: Train Loss: 0.029463, Train Acc: 1.000000, Train F1: 1.000000, Valid Loss: 0.938523, Valid Acc: 0.564626, Valid F1: 0.461310
2024-06-27 17:48:43,232 - INFO - Epoch 49: Train Loss: 0.042237, Train Acc: 0.996599, Train F1: 0.996960, Valid Loss: 0.731882, Valid Acc: 0.605442, Valid F1: 0.475766
2024-06-27 17:48:46,231 - INFO - Epoch 50: Train Loss: 0.055740, Train Acc: 0.994898, Train F1: 0.995650, Valid Loss: 0.767747, Valid Acc: 0.619048, Valid F1: 0.478401
2024-06-27 17:48:49,226 - INFO - Epoch 51: Train Loss: 0.046751, Train Acc: 0.994898, Train F1: 0.994182, Valid Loss: 0.793775, Valid Acc: 0.605442, Valid F1: 0.491805
2024-06-27 17:48:52,164 - INFO - Epoch 52: Train Loss: 0.034913, Train Acc: 0.993197, Train F1: 0.994190, Valid Loss: 0.767813, Valid Acc: 0.605442, Valid F1: 0.543734
2024-06-27 17:48:55,091 - INFO - Epoch 53: Train Loss: 0.032459, Train Acc: 0.996599, Train F1: 0.996834, Valid Loss: 0.698864, Valid Acc: 0.632653, Valid F1: 0.557080
2024-06-27 17:48:58,032 - INFO - Epoch 54: Train Loss: 0.035470, Train Acc: 1.000000, Train F1: 1.000000, Valid Loss: 0.688268, Valid Acc: 0.632653, Valid F1: 0.605361
2024-06-27 17:48:58,301 - INFO - New best F1-score 0.6054 achieved at epoch 53, model saved at ./models/model_fold_0_f1-0.605_loss-0.688_seresnext101_32x4d.pt
2024-06-27 17:49:01,222 - INFO - Epoch 55: Train Loss: 0.032591, Train Acc: 0.996599, Train F1: 0.995770, Valid Loss: 0.989176, Valid Acc: 0.585034, Valid F1: 0.603578
2024-06-27 17:49:04,147 - INFO - Epoch 56: Train Loss: 0.040445, Train Acc: 0.993197, Train F1: 0.993204, Valid Loss: 0.833980, Valid Acc: 0.598639, Valid F1: 0.525462
2024-06-27 17:49:07,087 - INFO - Epoch 57: Train Loss: 0.057303, Train Acc: 0.991497, Train F1: 0.992105, Valid Loss: 0.744061, Valid Acc: 0.625850, Valid F1: 0.587486
2024-06-27 17:49:10,016 - INFO - Epoch 58: Train Loss: 0.036666, Train Acc: 0.996599, Train F1: 0.996858, Valid Loss: 0.823122, Valid Acc: 0.653061, Valid F1: 0.547009
2024-06-27 17:49:12,935 - INFO - Epoch 59: Train Loss: 0.043694, Train Acc: 0.994898, Train F1: 0.996182, Valid Loss: 0.738500, Valid Acc: 0.639456, Valid F1: 0.495201
2024-06-27 17:49:15,879 - INFO - Epoch 60: Train Loss: 0.032611, Train Acc: 0.994898, Train F1: 0.994436, Valid Loss: 0.744225, Valid Acc: 0.612245, Valid F1: 0.483678
2024-06-27 17:49:18,823 - INFO - Epoch 61: Train Loss: 0.040769, Train Acc: 0.994898, Train F1: 0.993808, Valid Loss: 0.919167, Valid Acc: 0.585034, Valid F1: 0.481869
